respid,response_type,response_text,sex,age_cohorts,political_id3,close_nkmigrants
915,hire,북한 연고자,Female,18-29,Centrist,Very distant
915,neighbor,나이가 젊어서,Female,18-29,Centrist,Very distant
915,vote,북헌 연고자,Female,18-29,Centrist,Very distant
916,hire,한국 내 체류기간이 한국을 지방 정치에 필요한 요소라고 생각한다,Male,40-49,Centrist,Somewhat distant
916,neighbor,프로필A 보다는 나아보임,Male,40-49,Centrist,Somewhat distant
916,vote,동성을 이웃으로 두는 것을 선호합니다.,Male,40-49,Centrist,Somewhat distant
918,hire,젊은 여성,Male,18-29,Centrist,Neither close nor distant
918,neighbor,직업있음,Male,18-29,Centrist,Neither close nor distant
918,vote,프로필A의 의사보다는 나을듯 해서,Male,18-29,Centrist,Neither close nor distant
919,hire,의사,Male,60+,Progressive,Neither close nor distant
919,neighbor,더 어린 여자,Male,60+,Progressive,Neither close nor distant
919,vote,의사,Male,60+,Progressive,Neither close nor distant
921,hire,미혼 여자,Male,30-39,Centrist,Somewhat distant
921,neighbor,연령과 직업으로 선택,Male,30-39,Centrist,Somewhat distant
921,vote,더 어린 여자,Male,30-39,Centrist,Somewhat distant
924,hire,전노동당원이 아니여서 선택함,Female,18-29,Centrist,Somewhat distant
924,neighbor,나이,Female,18-29,Centrist,Somewhat distant
924,vote,한국내 체류기간이 길었으므로 한국에 적응했을것이므로 선택,Female,18-29,Centrist,Somewhat distant
925,hire,인맥,Male,18-29,Centrist,Somewhat distant
925,neighbor,미혼,Male,18-29,Centrist,Somewhat distant
925,vote,한국 체류 기간,Male,18-29,Centrist,Somewhat distant
929,hire,한국내체류기간,Female,60+,Centrist,Somewhat distant
929,neighbor,젊음,Female,60+,Centrist,Somewhat distant
929,vote,결혼,Female,60+,Centrist,Somewhat distant
932,hire,젊음,Male,60+,Centrist,Somewhat close
932,neighbor,높은 학력으로 사기칠 걱정이 없어서,Male,60+,Centrist,Somewhat close
932,vote,젊음,Male,60+,Centrist,Somewhat close
934,hire,직업이 있음으로써 삶이 안정적이다,Male,18-29,Progressive,Very distant
934,neighbor,동질감이 들어서,Male,18-29,Progressive,Very distant
934,vote,젊어서 합리적인 생각을 가졌을 것 같아서,Male,18-29,Progressive,Very distant
936,hire,동질감이 들어서,Female,30-39,Centrist,Somewhat close
936,neighbor,한국거주기간,Female,30-39,Centrist,Somewhat close
936,vote,동질감이 들어서,Female,30-39,Centrist,Somewhat close
938,hire,당원이 아니다,Male,60+,Conservative,Somewhat distant
938,neighbor,컴퓨터 프로그램머기때문에 직원으로서 일을 더 잘할 것 같아서,Male,60+,Conservative,Somewhat distant
938,vote,편의점 직원,Male,60+,Conservative,Somewhat distant
939,hire,한국체류기간이 있어서 좀더 안정적으로 보임,Male,60+,Centrist,Neither close nor distant
939,neighbor,직업이 괜찮고 한국인 동료들도 있음.,Male,60+,Centrist,Neither close nor distant
939,vote,인간관계 형성이 A보다는 좋아보임,Male,60+,Centrist,Neither close nor distant
940,hire,나이와 한국 내 체류기간이 낮음,Male,18-29,Centrist,Somewhat distant
940,neighbor,남성,Male,18-29,Centrist,Somewhat distant
940,vote,직업이 괜찮고 나이가 어려 발전 가능성,Male,18-29,Centrist,Somewhat distant
942,hire,남성,Male,40-49,Centrist,Neither close nor distant
942,neighbor,더 젊어서,Male,40-49,Centrist,Neither close nor distant
942,vote,남성,Male,40-49,Centrist,Neither close nor distant
943,hire,한국인 동료만 있음,Female,18-29,Conservative,Somewhat distant
943,neighbor,북한 이탈 후 한국내 체류기간이 길어서,Female,18-29,Conservative,Somewhat distant
943,vote,한국내 체류기간,Female,18-29,Conservative,Somewhat distant
944,hire,북한 이탈 기간이 길어서,Female,60+,Centrist,Neither close nor distant
944,neighbor,한국체류기간 때문,Female,60+,Centrist,Neither close nor distant
944,vote,기혼자로 가족이 있어서,Female,60+,Centrist,Neither close nor distant
945,hire,한국에 있던 기간이 길어서,Female,40-49,Progressive,Neither close nor distant
945,neighbor,어리고 전문직이어서,Female,40-49,Progressive,Neither close nor distant
945,vote,나이 때문에,Female,40-49,Progressive,Neither close nor distant
948,hire,한국내 체류기간이 오래되어서,Female,40-49,Centrist,Neither close nor distant
948,neighbor,중국 체류기간이 더 길어서,Female,40-49,Centrist,Neither close nor distant
948,vote,한국내 체류기간이 길어서,Female,40-49,Centrist,Neither close nor distant
951,hire,젊은 사람이 더 나을 것 같아서,Male,18-29,Conservative,Neither close nor distant
951,neighbor,탈북한지 얼마 안되서 적응을 도와주고싶어서,Male,18-29,Conservative,Neither close nor distant
951,vote,한국인 동료가 더 많아서,Male,18-29,Conservative,Neither close nor distant
952,hire,결혼을 하였으며 이슬람이지만 여성,Male,40-49,Conservative,Somewhat distant
952,neighbor,중국체류기간이 짦아서 ....,Male,40-49,Conservative,Somewhat distant
952,vote,한국인 동료만들기에 적극적이므로,Male,40-49,Conservative,Somewhat distant
953,hire,결혼한 남성이고 나이가 들어서 어느정도 사회적응에 잘할것 같아서,Male,60+,Centrist,Neither close nor distant
953,neighbor,나이가 어리다,Male,60+,Centrist,Neither close nor distant
953,vote,한국에 체류기간이 길어서...,Male,60+,Centrist,Neither close nor distant
955,hire,한국인과 인맥을 많이 쌓아서,Male,18-29,Conservative,Very distant
955,neighbor,믿을만하다,Male,18-29,Conservative,Very distant
955,vote,사회적 위치가있음,Male,18-29,Conservative,Very distant
957,hire,믿을만해서,Male,18-29,Centrist,Somewhat distant
957,neighbor,젊고 미혼이고 북을 일찍 탈북해서,Male,18-29,Centrist,Somewhat distant
957,vote,믿을만하다,Male,18-29,Centrist,Somewhat distant
958,hire,어리지만 결혼해서 자녀가 있는 점,Male,30-39,Progressive,Neither close nor distant
958,neighbor,인간관계조심해야한다,Male,30-39,Progressive,Neither close nor distant
958,vote,탈북후 중국에서 생활한 기간이 길어서,Male,30-39,Progressive,Neither close nor distant
961,hire,탈북민을 많이 알아서 도움이 되는 것이 무엇인가,Female,40-49,Centrist,Very distant
961,neighbor,그냥,Female,40-49,Centrist,Very distant
961,vote,북한사람 조심해야한다,Female,40-49,Centrist,Very distant
962,hire,그냥,Female,60+,Centrist,Somewhat distant
962,neighbor,그냥요,Female,60+,Centrist,Somewhat distant
962,vote,그냥,Female,60+,Centrist,Somewhat distant
963,hire,그냥요,Female,18-29,Centrist,Neither close nor distant
963,neighbor,한국 내 체류기간도 길고 나이가 젊음,Female,18-29,Centrist,Neither close nor distant
963,vote,그냥요,Female,18-29,Centrist,Neither close nor distant
964,hire,나이가 더 많아서,Male,60+,Centrist,Neither close nor distant
964,neighbor,자녀있음,Male,60+,Centrist,Neither close nor distant
964,vote,가족과 직업이 있음,Male,60+,Centrist,Neither close nor distant
966,hire,거주 기간,Male,18-29,Centrist,Neither close nor distant
966,neighbor,설명하고싶지않음,Male,18-29,Centrist,Neither close nor distant
966,vote,거주기간,Male,18-29,Centrist,Neither close nor distant
967,hire,설명하고싶지않음,Male,40-49,Centrist,Somewhat distant
967,neighbor,기혼자가 좋음,Male,40-49,Centrist,Somewhat distant
967,vote,답변하고싶지않음,Male,40-49,Centrist,Somewhat distant
969,hire,한국정착3년,Male,30-39,Conservative,Somewhat close
969,neighbor,선택하기어려워요,Male,30-39,Conservative,Somewhat close
969,vote,의사,Male,30-39,Conservative,Somewhat close
970,hire,둘중하나를 선택하기힘들다,Female,40-49,Centrist,Neither close nor distant
970,neighbor,한국 체류 기간이 길어서,Female,40-49,Centrist,Neither close nor distant
970,vote,선택하기어려움,Female,40-49,Centrist,Neither close nor distant
971,hire,한국 체류 기간이 길어서,Male,18-29,Progressive,Somewhat distant
971,neighbor,나이가 어리고 사무직 근무 경험이 있다,Male,18-29,Progressive,Somewhat distant
971,vote,한국인 동료가 있어서,Male,18-29,Progressive,Somewhat distant
974,hire,직업이 있고 한국 내 체류 기간이 길다,Male,18-29,Centrist,Neither close nor distant
974,neighbor,젊고 전문직,Male,18-29,Centrist,Neither close nor distant
974,vote,한국내 체류 기간이 길다,Male,18-29,Centrist,Neither close nor distant
976,hire,현재 나이와 직업,Male,18-29,Centrist,Neither close nor distant
976,neighbor,경험이 더 많기 때문에,Male,18-29,Centrist,Neither close nor distant
976,vote,한국생활에 도움을 주고싶다,Male,18-29,Centrist,Neither close nor distant
977,hire,한국에 더 오래있었기 때문,Male,18-29,Centrist,Very distant
977,neighbor,직장이있음,Male,18-29,Centrist,Very distant
977,vote,이웃으로서 별로 관계를 맺지 않고 살아가기 때문에 큰 상관이 없음,Male,18-29,Centrist,Very distant
978,hire,다양한대인관계,Female,18-29,Progressive,Neither close nor distant
978,neighbor,자녀가있는  기혼이라 책임감이 있을듯,Female,18-29,Progressive,Neither close nor distant
978,vote,자녀가있어서,Female,18-29,Progressive,Neither close nor distant
979,hire,직업적인부분과 긴 국내 체류기간,Male,18-29,Centrist,Very distant
979,neighbor,탈북민 동료가 있다는것에 거부감이 있어서,Male,18-29,Centrist,Very distant
979,vote,직업적부분 그런데어떻게 18세에 의사인건지 의문임,Male,18-29,Centrist,Very distant
982,hire,북한에서 그래도 오래전에 탈주해서,Male,18-29,Conservative,Neither close nor distant
982,neighbor,업무 수행을 더 잘할 것 같아서,Male,18-29,Conservative,Neither close nor distant
982,vote,한국내 체류기간이 길어서 더 안전할꺼 같아서,Male,18-29,Conservative,Neither close nor distant
984,hire,한국적응을 더 잘할 것 같아서,Male,60+,Centrist,Neither close nor distant
984,neighbor,한국인 동료들과 잘 어울릴 것 같다,Male,60+,Centrist,Neither close nor distant
984,vote,이웃으로 더 친근할 거 같아서,Male,60+,Centrist,Neither close nor distant
986,hire,한국체류기간이 길어서,Male,30-39,Centrist,Somewhat distant
986,neighbor,저런 인간이 지방 선거에 나온다고? 왜 지방 선거에 외국인이 나오지? 정말 역겹고 더럽다. 30대 조상부터 한국인이었고 군대 다녀왔고 세금많이 내는 오로지 남자만 지방선거에 바와야 한다. 개집과 외국이은 무조건 안된다.,Male,30-39,Centrist,Somewhat distant
986,vote,직업때문에,Male,30-39,Centrist,Somewhat distant
988,hire,개집과 빨갱이와 외국인은 기생충이다.,Male,60+,Conservative,Very distant
988,neighbor,한국에 오래 체류해서,Male,60+,Conservative,Very distant
988,vote,무조건 개집은 안되며 외국인도 안된다. 개집과 외국인은 기생충이다.,Male,60+,Conservative,Very distant
992,hire,한국에 오래 체류해서,Male,18-29,Centrist,Somewhat distant
992,neighbor,한국 체류기간이 더길어서,Male,18-29,Centrist,Somewhat distant
992,vote,젊어서,Male,18-29,Centrist,Somewhat distant
994,hire,한국인동료가 있어서,Male,60+,Progressive,Somewhat distant
994,neighbor,젊은 사람이 더 많은 발전 가능성이 있음,Male,60+,Progressive,Somewhat distant
994,vote,의사,Male,60+,Progressive,Somewhat distant
998,hire,탈북민 동료만 있다는 것은 한국생활에 융화되지 않은 것,Female,60+,Conservative,Neither close nor distant
998,neighbor,어려서,Female,60+,Conservative,Neither close nor distant
998,vote,중국 체류기간이 적고 직업 때문,Female,60+,Conservative,Neither close nor distant
999,hire,한국에오래살아서,Female,18-29,Centrist,Somewhat distant
999,neighbor,컴퓨터 프로그래머라는 직업 특성을 소유,Female,18-29,Centrist,Somewhat distant
999,vote,어려서,Female,18-29,Centrist,Somewhat distant
1001,hire,한국에서 생존하려는 의지가 보임,Male,18-29,Progressive,Neither close nor distant
1001,neighbor,직업이 컴퓨터 프로그래머라서,Male,18-29,Progressive,Neither close nor distant
1001,vote,자녀가 있다,Male,18-29,Progressive,Neither close nor distant
1003,hire,연령이 젊어서 일하기 좋을 것 같아서,Male,60+,Conservative,Very distant
1003,neighbor,한국에 도착한 기간이 훨씬 길어서 적응을 잘했을 것.,Male,60+,Conservative,Very distant
1003,vote,한국내 체류기간 7년이라서 한국 실정을 잘 알것 같아서,Male,60+,Conservative,Very distant
1008,hire,한국 지인이 몇 명 있는 것으로 보아 보다 외향적 성격이므로 정치에 어울릴 것 같음,Male,18-29,Progressive,Neither close nor distant
1008,neighbor,중국 체류기간이 짧음,Male,18-29,Progressive,Neither close nor distant
1008,vote,대인관계가 보다 넓고 젊어서 보다 쉽게 적응할 것임,Male,18-29,Progressive,Neither close nor distant
1009,hire,중국 체류기간이 짧음,Male,18-29,Centrist,Neither close nor distant
1009,neighbor,직업적 능력이 있어 보여서,Male,18-29,Centrist,Neither close nor distant
1009,vote,중국 체류기간이 상대적으로 짧음,Male,18-29,Centrist,Neither close nor distant
1011,hire,여성보다 남성이 범죄 가능성이 높다고 생각돼서,Female,18-29,Centrist,Very distant
1011,neighbor,한국에 적응을 잘 한것 같아서,Female,18-29,Centrist,Very distant
1011,vote,여성이 범죄 가능성이 더 낮다고 생각돼서,Female,18-29,Centrist,Very distant
1012,hire,노동당 당원이었던 a는 좀 꺼려짐,Male,40-49,Progressive,Neither close nor distant
1012,neighbor,의사,Male,40-49,Progressive,Neither close nor distant
1012,vote,한국 체류기간이 오래되서,Male,40-49,Progressive,Neither close nor distant
1013,hire,젊음,Female,30-39,Centrist,Neither close nor distant
1013,neighbor,자녀가 없는 것이 선택의 이유다,Female,30-39,Centrist,Neither close nor distant
1013,vote,잚음,Female,30-39,Centrist,Neither close nor distant
